TYPE,ADDRESS,CITY,DATE,TIME
Larceny,5800  Marlow Dr,East Syracuse,8/22/17,6:38 PM
Larceny,6400  Basile Row,East Syracuse,8/13/17,6:38 PM
Larceny,0  Fruitwood Dr,Liverpool,8/11/17,6:38 PM
Burglary,400  Clarendon St,Syracuse,1/1/18,6:39 PM
Larceny,100  Berkshire Av,Syracuse,6/30/17,6:39 PM
Aggravated assault,2300  Brewerton Rd,Syracuse,6/11/17,6:40 PM
Burglary,100  East Av,Syracuse,12/20/17,6:40 PM
Larceny,100  Ridgeway Av,Syracuse,11/30/17,6:40 PM
Larceny,3300  W Genesee St,Syracuse,11/7/17,6:40 PM
Larceny,300  Kimber Rd,Syracuse,8/18/17,6:40 PM
Larceny,2500  Erie Blvd E,Syracuse,8/6/17,6:40 PM
Larceny,1200  W  Genesee St,Syracuse,7/6/17,6:40 PM
Larceny,200  Hier Av,Syracuse,7/2/17,6:40 PM
Robbery,100  Steuben St,Syracuse,11/18/17,6:40 PM
Burglary,200  Herbert St,Syracuse,1/22/18,6:41 PM
Burglary,500  Marcellus St,Syracuse,8/29/17,6:41 PM
Larceny,2800  Brewerton Rd,Syracuse,11/11/17,6:41 PM
Larceny,4100  S  Salina St,Syracuse,10/21/17,6:41 PM
Larceny,5300  W Genesee St,Camillus,10/3/17,6:41 PM
Larceny,700  First North St,Syracuse,8/30/17,6:41 PM
Larceny,400  Butternut St,Syracuse,8/10/17,6:41 PM
Burglary,1100  Madison St,Syracuse,9/20/17,6:42 PM
Larceny,100  Towne Dr,Fayetteville,3/9/18,6:42 PM
Larceny,2400  Brewerton Rd,Syracuse,11/6/17,6:42 PM
Larceny,3800  Route 31,Liverpool,10/12/17,6:42 PM
Burglary,100  Hunt Av,Syracuse,9/3/17,6:43 PM
Larceny,700  First North St,Syracuse,12/5/17,6:43 PM
Larceny,8700  Fenner Rd,Baldwinsville,12/3/17,6:43 PM
Larceny,6400  Basile Row,East Syracuse,10/12/17,6:43 PM
Aggravated assault,200  John St,Syracuse,2/25/18,6:44 PM
Aggravated assault,700  Emerson Av,Syracuse,8/5/17,6:44 PM
Burglary,100  Stafford Av,Syracuse,11/16/17,6:44 PM
Larceny,5700  Devoe Rd,Camillus,9/27/17,6:44 PM
Robbery,3400  Erie Blvd E,Syracuse,8/8/17,6:44 PM
Aggravated assault,700  E  Adams St,Syracuse,7/24/17,6:45 PM
Aggravated assault,5400  S  Salina St,Syracuse,6/26/17,6:45 PM
Burglary,400  Burns Av,Syracuse,12/21/17,6:45 PM
Burglary,100  Northfield Dr,Syracuse,11/23/17,6:45 PM
Larceny,100  W  Fayette St,Syracuse,2/25/18,6:45 PM
Larceny,3900  Route 31,Liverpool,2/15/18,6:45 PM
Larceny,200  Schuyler St,Syracuse,1/31/18,6:45 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/9/18,6:45 PM
Larceny,500  Walnut Av,Syracuse,9/2/17,6:45 PM
Larceny,5300  W Genesee St,Camillus,8/27/17,6:45 PM
Larceny,0  Chevy Dr,East Syracuse,8/8/17,6:45 PM
Larceny,400  S  Salina St,Syracuse,7/29/17,6:45 PM
Larceny,700  First North St,Syracuse,7/12/17,6:45 PM
Larceny,4700  Onondaga Blvd,Syracuse,6/11/17,6:45 PM
Aggravated assault,1100  Cannon St,Syracuse,2/14/18,6:46 PM
Larceny,400  Kimber Rd,Syracuse,10/18/17,6:46 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/14/18,6:47 PM
Larceny,3800  Route 31,Liverpool,12/10/17,6:47 PM
Aggravated assault,100  Davis St,Syracuse,7/20/17,6:48 PM
Larceny,100  Towne Dr,Fayetteville,3/9/18,6:48 PM
Larceny,100  W Seneca St,Manlius,12/28/17,6:48 PM
Larceny,300  Tower Av,Syracuse,9/6/17,6:48 PM
Larceny,6400  Basile Row,E Syracuse,6/29/17,6:48 PM
Burglary,400  Griffiths St,Syracuse,1/2/18,6:49 PM
Burglary,7000  Cedar Bay Rd,Fayetteville,7/20/17,6:49 PM
Burglary,700  W Genesee Rd,Baldwinsville,7/5/17,6:49 PM
Larceny,700  First North St,Syracuse,1/31/18,6:49 PM
Larceny,5900  S Salina St,Syracuse,10/4/17,6:49 PM
Burglary,0  Elizabeth St,Baldwinsville,9/29/17,6:50 PM
Larceny,0  State St,Skaneateles,2/27/18,6:50 PM
Larceny,200  Brattle Rd,Syracuse,12/9/17,6:50 PM
Larceny,3800  S  Salina St,Syracuse,11/10/17,6:50 PM
Larceny,200  E  Water St,Syracuse,10/12/17,6:50 PM
Larceny,3600  Erie Blvd E,Syracuse,9/16/17,6:50 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/8/17,6:50 PM
Burglary,4700  Nw Townline Rd,Marcellus,11/19/17,6:51 PM
Larceny,5600  E Circle Dr,Cicero,2/13/18,6:51 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/27/17,6:51 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/9/17,6:51 PM
Aggravated assault,300  Long Branch Rd,Syracuse,10/3/17,6:52 PM
Burglary,700  Westcott St,Syracuse,10/2/17,6:52 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/28/17,6:52 PM
Larceny,1700  N  Salina St,Syracuse,7/7/17,6:52 PM
Larceny,6100  Route 31,Cicero,3/3/18,6:53 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/12/18,6:53 PM
Larceny,5300  W Genesee St,Camillus,6/22/17,6:53 PM
Robbery,900  N  Salina St,Syracuse,12/24/17,6:53 PM
Robbery,1400  Hawley Av,Syracuse,12/5/17,6:53 PM
Burglary,5100  Highbridge St,Fayetteville,1/30/18,6:54 PM
Burglary,200  N Main St,Syracuse,10/26/17,6:54 PM
Larceny,1000  Woods Rd,Syracuse,7/23/17,6:54 PM
Aggravated assault,100  Commonwealth Av,Syracuse,11/9/17,6:55 PM
Aggravated assault,100  John St,Syracuse,10/30/17,6:55 PM
Larceny,1000  Woods Rd,Syracuse,3/7/18,6:55 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/17/18,6:55 PM
Larceny,1000  James St,Syracuse,1/11/18,6:55 PM
Larceny,4200  James St,East Syracuse,12/23/17,6:55 PM
Larceny,3400  Erie Blvd E,Syracuse,8/14/17,6:55 PM
Larceny,400  Columbus Av,Syracuse,8/12/17,6:55 PM
Larceny,2200  Downer Street Rd,Baldwinsville,8/10/17,6:55 PM
Larceny,7900  Brewerton Rd,Cicero,3/15/18,6:56 PM
Larceny,100  Shop City Plz,Syracuse,12/28/17,6:56 PM
Larceny,3100  Erie Blvd E,Syracuse,6/29/17,6:56 PM
Larceny,100  Single Dr,Syracuse,2/11/18,6:57 PM
Larceny,5300  W Genesee St,Camillus,9/12/17,6:57 PM
Larceny,0  Slocombe Av,Marcellus,7/27/17,6:57 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/22/17,6:58 PM
Larceny,3400  Erie Blvd E,Syracuse,11/14/17,6:58 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/30/17,6:58 PM
Larceny,4700  Onondaga Blvd,Syracuse,7/4/17,6:58 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/14/17,6:58 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/13/18,6:59 PM
Larceny,100  E  Kennedy St,Syracuse,2/10/18,6:59 PM
Larceny,300  Towne Dr,Fayetteville,12/17/17,6:59 PM
Larceny,7500  Oswego Rd,Liverpool,11/13/17,6:59 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/5/17,6:59 PM
Aggravated assault,1800  Midland Av,Syracuse,9/3/17,7:00 PM
Aggravated assault,1300  Spring St,Syracuse,8/14/17,7:00 PM
Aggravated assault,100  Flint Path,Syracuse,7/5/17,7:00 PM
Burglary,1100  Butternut St,Syracuse,12/2/17,7:00 PM
Burglary,400  Mccool Av,East Syracuse,11/18/17,7:00 PM
Burglary,300  N  Midler Av,Syracuse,10/16/17,7:00 PM
Burglary,100  Avondale Pl,Syracuse,9/3/17,7:00 PM
Burglary,100  Schuler St,Syracuse,9/2/17,7:00 PM
Burglary,300  Noble Av,Syracuse,8/11/17,7:00 PM
Burglary,1100  Cannon St,Syracuse,8/7/17,7:00 PM
Burglary,2100  E  Fayette St,Syracuse,7/14/17,7:00 PM
Burglary,100  N  Geddes St,Syracuse,7/7/17,7:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/10/18,7:00 PM
Larceny,400  Court St,Syracuse,3/2/18,7:00 PM
Larceny,700  First North St,Syracuse,2/28/18,7:00 PM
Larceny,5800  E Circle Dr,Cicero,2/27/18,7:00 PM
Larceny,5800  E Circle Dr,Cicero,2/24/18,7:00 PM
Larceny,5800  E Circle Dr,Cicero,2/24/18,7:00 PM
Larceny,5800  E Circle Dr,Cicero,2/24/18,7:00 PM
Larceny,5800  E Circle Dr,Cicero,2/24/18,7:00 PM
Larceny,500  Westmoreland Av,Syracuse,2/23/18,7:00 PM
Larceny,200  Gifford St,Syracuse,2/1/18,7:00 PM
Larceny,600  Vine St,Syracuse,1/31/18,7:00 PM
Larceny,400  Melrose Av,Syracuse,1/12/18,7:00 PM
Larceny,0  Ponderosa Dr,Syracuse,12/15/17,7:00 PM
Larceny,800  Park St,Syracuse,12/1/17,7:00 PM
Larceny,100  Pershing Av,Syracuse,11/28/17,7:00 PM
Larceny,1800  Burnet Av,Syracuse,11/24/17,7:00 PM
Larceny,1000  7Th North St,Liverpool,11/14/17,7:00 PM
Larceny,300  Ostrom Av,Syracuse,11/6/17,7:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/27/17,7:00 PM
Larceny,100  Silver St,East Syracuse,10/23/17,7:00 PM
Larceny,400  Harrison St,Syracuse,10/21/17,7:00 PM
Larceny,1200  Harrison St,Syracuse,10/17/17,7:00 PM
Larceny,200  Van Buren St,Syracuse,10/13/17,7:00 PM
Larceny,100  E  Raynor St,Syracuse,10/13/17,7:00 PM
Larceny,1700  Brewerton Rd,Syracuse,10/12/17,7:00 PM
Larceny,6100  Gillie Brook Rd,Memphis,10/10/17,7:00 PM
Larceny,3100  James St,Syracuse,10/8/17,7:00 PM
Larceny,300  S  Collingwood Av,Syracuse,10/1/17,7:00 PM
Larceny,900  Canal St,Syracuse,9/28/17,7:00 PM
Larceny,4700  Freestone Rd,Liverpool,9/18/17,7:00 PM
Larceny,300  S  Crouse Av,Syracuse,9/7/17,7:00 PM
Larceny,6700  E Genesee St,Fayetteville,9/2/17,7:00 PM
Larceny,1000  Westcott St,Syracuse,8/27/17,7:00 PM
Larceny,0  Centennial Dr,Syracuse,8/25/17,7:00 PM
Larceny,300  Carbon St,Syracuse,8/20/17,7:00 PM
Larceny,300  Jamesville Av,Syracuse,8/18/17,7:00 PM
Larceny,400  Seymour St,Syracuse,8/7/17,7:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/14/17,7:00 PM
Larceny,0  Presidential Plz,Syracuse,6/30/17,7:00 PM
Larceny,6500  Baptist Way,East Syracuse,6/26/17,7:00 PM
Larceny,1000  James St,Syracuse,6/20/17,7:00 PM
Larceny,700  Crawford Av,Syracuse,6/19/17,7:00 PM
Larceny,100  Vann St,Syracuse,6/15/17,7:00 PM
Larceny,400  Fourth St,Syracuse,6/9/17,7:00 PM
Larceny,500  Mccool Av,East Syracuse,6/8/17,7:00 PM
Robbery,200  N  Wilbur Av,Syracuse,3/5/18,7:00 PM
Robbery,400  Gifford St,Syracuse,12/23/17,7:00 PM
Robbery,1300  S  State St,Syracuse,8/16/17,7:00 PM
Robbery,300  Lemoyne Av,Syracuse,8/13/17,7:00 PM
Vehicle theft,800  E  Fayette St,Syracuse,1/29/18,7:00 PM
Vehicle theft,100  Sabine St,Syracuse,12/12/17,7:00 PM
Vehicle theft,100  Charmouth Dr,Syracuse,8/8/17,7:00 PM
Aggravated assault,2800  Warners Rd,Warners,9/20/17,7:01 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/1/17,7:01 PM
Larceny,6400  Basile Rowe,East Syracuse,11/9/17,7:01 PM
Larceny,4200  James St,East Syracuse,10/13/17,7:02 PM
Larceny,6400  Basile Row,East Syracuse,12/3/17,7:03 PM
Larceny,4100  S  Salina St,Syracuse,10/28/17,7:03 PM
Larceny,3300  Howlett Hill Rd,Camillus,9/24/17,7:03 PM
Larceny,100  E Seneca Tpke,Syracuse,8/28/17,7:03 PM
Robbery,1  Destiny Usa Dr,Syracuse,11/16/17,7:03 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/14/18,7:04 PM
Larceny,4200  Rancho Park Dr,Liverpool,12/7/17,7:04 PM
Larceny,200  Herkimer St,Syracuse,10/18/17,7:04 PM
Larceny,1000  W  Genesee St,Syracuse,6/17/17,7:04 PM
Aggravated assault,3100  Erie Blvd E,Syracuse,8/19/17,7:05 PM
Aggravated assault,200  Fitch St,Syracuse,7/31/17,7:05 PM
Larceny,7900  Brewerton Rd,Cicero,2/12/18,7:05 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/24/17,7:05 PM
Larceny,700  N  Salina St,Syracuse,9/23/17,7:05 PM
Larceny,300  Sycamore St,Liverpool,6/26/17,7:05 PM
Aggravated assault,700  E  Adams St,Syracuse,10/2/17,7:06 PM
Aggravated assault,200  Lincoln Av,Syracuse,6/22/17,7:06 PM
Burglary,6100  Gaspe Ln,Cicero,8/1/17,7:06 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/16/18,7:06 PM
Larceny,100  Lawrence St,Syracuse,10/31/17,7:06 PM
Larceny,1000  Landrush Way,Baldwinsville,8/25/17,7:06 PM
Larceny,100  Winners Way,Warners,7/30/17,7:06 PM
Larceny,100  Limestone Ln,Syracuse,7/28/17,7:06 PM
Vehicle theft,500  S  State St,Syracuse,7/28/17,7:06 PM
Larceny,1100  N  Salina St,Syracuse,9/14/17,7:07 PM
Aggravated assault,100  W  Pleasant Av,Syracuse,2/6/18,7:08 PM
Larceny,6400  Basile Rowe,East Syracuse,9/19/17,7:08 PM
Larceny,3800  Route 31,Liverpool,8/4/17,7:08 PM
Aggravated assault,1500  Caleb Av,Syracuse,6/9/17,7:09 PM
Larceny,100  Angelou Ter,Syracuse,10/7/17,7:09 PM
Larceny,4100  Route 31,Clay,8/9/17,7:09 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/9/17,7:09 PM
Larceny,500  S  State St,Syracuse,3/6/18,7:10 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/15/18,7:10 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/13/18,7:10 PM
Larceny,400  Harrison St,Syracuse,12/16/17,7:10 PM
Larceny,3400  Erie Blvd E,Syracuse,11/25/17,7:10 PM
Larceny,3400  Erie Blvd E,Syracuse,11/3/17,7:10 PM
Larceny,200  Sunstruck Dr,Syracuse,9/19/17,7:10 PM
Larceny,2300  W Genesee St,Syracuse,9/16/17,7:10 PM
Robbery,100  Ostrom Av,Syracuse,1/28/18,7:10 PM
Aggravated assault,0  Ford St,Baldwinsville,11/18/17,7:11 PM
Burglary,0  Braemar Dr,Liverpool,10/15/17,7:11 PM
Larceny,3100  Erie Blvd E,Syracuse,9/3/17,7:11 PM
Vehicle theft,1700  Brewerton Rd,Syracuse,1/8/18,7:11 PM
Vehicle theft,900  Onondaga Av,Syracuse,11/19/17,7:11 PM
Aggravated assault,3000  Midland Av,Syracuse,9/11/17,7:12 PM
Burglary,5900  Jerusalem Dr,Cicero,7/17/17,7:12 PM
Larceny,700  N Main St,Syracuse,2/8/18,7:12 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/26/17,7:12 PM
Robbery,700  First North St,Syracuse,6/27/17,7:12 PM
Burglary,6400  Basile Rowe,East Syracuse,6/11/17,7:13 PM
Larceny,9400  Chalkstone Crse,Brewerton,3/6/18,7:13 PM
Larceny,100  W Seneca St,Manlius,3/4/18,7:13 PM
Larceny,700  First North St,Syracuse,11/3/17,7:13 PM
Larceny,1500  S  Geddes St,Syracuse,10/10/17,7:13 PM
Larceny,900  Butternut St,Syracuse,8/21/17,7:13 PM
Robbery,500  Butternut St,Syracuse,11/21/17,7:13 PM
Aggravated assault,100  Croly St,Syracuse,11/28/17,7:14 PM
Burglary,300  Woodbine Av,Syracuse,10/5/17,7:14 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/24/18,7:14 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/10/18,7:14 PM
Larceny,7300  Eastman Rd,Syracuse,7/3/17,7:14 PM
Burglary,8800  Kinderhook Rd,Kirkville,8/15/17,7:15 PM
Burglary,1200  Madison St,Syracuse,7/8/17,7:15 PM
Larceny,1300  S  Salina St,Syracuse,2/17/18,7:15 PM
Larceny,7900  Genesee Tpke,Fayetteville,12/13/17,7:15 PM
Larceny,3300  W Genesee St,Syracuse,11/21/17,7:15 PM
Larceny,4100  S  Salina St,Syracuse,11/8/17,7:15 PM
Larceny,800  Valley Dr,Syracuse,9/3/17,7:15 PM
Larceny,5900  Route 31,Cicero,8/29/17,7:15 PM
Larceny,900  James St,Syracuse,8/21/17,7:15 PM
Larceny,2300  W Genesee St,Syracuse,8/13/17,7:15 PM
Larceny,800  Lancaster Av,Syracuse,7/14/17,7:15 PM
Burglary,100  Schneider St,Syracuse,11/26/17,7:16 PM
Larceny,700  First North St,Syracuse,1/22/18,7:16 PM
Larceny,100  Male Av,Syracuse,10/9/17,7:16 PM
Larceny,800  N  Alvord St,Syracuse,9/4/17,7:16 PM
Larceny,300  Herkimer St,Syracuse,8/26/17,7:16 PM
Larceny,7900  Brewerton Rd,Cicero,8/25/17,7:16 PM
Vehicle theft,200  Russell Av,Liverpool,12/4/17,7:16 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/13/17,7:17 PM
Larceny,2500  Erie Blvd E,Syracuse,7/12/17,7:17 PM
Larceny,5700  Devoe Rd,Camillus,9/4/17,7:18 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/10/18,7:19 PM
Larceny,8300  Turnberry Dr,Manlius,1/12/18,7:19 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/6/17,7:19 PM
Larceny,7200  State Fair Blvd,Syracuse,9/13/17,7:19 PM
Burglary,100  Lafayette Rd,Syracuse,11/18/17,7:20 PM
Burglary,100  Melbourne Av,Syracuse,9/24/17,7:20 PM
Larceny,800  Erie Blvd W,Syracuse,6/28/17,7:20 PM
Aggravated assault,0  N  Townsend St,Syracuse,2/25/18,7:21 PM
Burglary,1100  W  Genesee St,Syracuse,2/28/18,7:21 PM
Burglary,7800  Saintsville Rd,Kirkville,12/16/17,7:21 PM
Burglary,100  Lafayette Rd,Syracuse,11/1/17,7:21 PM
Burglary,1200  James St,Syracuse,8/14/17,7:21 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/8/17,7:21 PM
Robbery,100  Merriman Av,Syracuse,11/21/17,7:21 PM
Larceny,6400  Pottery Rd,Warners,10/18/17,7:22 PM
Larceny,7800  Brewerton Rd,Cicero,7/9/17,7:22 PM
Larceny,1100  Powerhouse Rd,Memphis,6/28/17,7:22 PM
Larceny,700  First North St,Syracuse,6/9/17,7:22 PM
Burglary,200  Hubbell Av,Syracuse,7/3/17,7:23 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/14/18,7:23 PM
Larceny,400  Brattle Rd,Syracuse,10/28/17,7:23 PM
Burglary,300  Mcalpine St,Syracuse,11/12/17,7:24 PM
Larceny,1500  First North St,Syracuse,2/25/18,7:24 PM
Larceny,3800  Route 31,Liverpool,1/25/18,7:24 PM
Larceny,100  Dickerson Dr S,Camillus,12/25/17,7:24 PM
Larceny,5300  W Genesee St,Camillus,11/29/17,7:24 PM
Larceny,4100  Route 31,Clay,7/19/17,7:24 PM
Robbery,1000  W  Genesee St,Syracuse,1/24/18,7:24 PM
Burglary,800  Lancaster Av,Syracuse,10/17/17,7:25 PM
Larceny,500  Hixson Av,Syracuse,12/12/17,7:25 PM
Larceny,100  Shop City Plz,Syracuse,10/26/17,7:25 PM
Larceny,700  E  Adams St,Syracuse,6/23/17,7:25 PM
Larceny,9400  Chalkstone Crse,Brewerton,6/21/17,7:25 PM
Robbery,700  Schuyler St,Syracuse,2/10/18,7:25 PM
Burglary,100  Maplewood Av,Syracuse,8/23/17,7:26 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/15/18,7:26 PM
Larceny,200  Washburn Dr,East Syracuse,8/14/17,7:26 PM
Larceny,6400  Basile Row,East Syracuse,7/13/17,7:26 PM
Aggravated assault,900  Onondaga Av,Syracuse,10/1/17,7:27 PM
Burglary,300  Taft Av,Syracuse,11/15/17,7:27 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/1/17,7:27 PM
Larceny,600  Salisbury Park Dr,Syracuse,11/19/17,7:27 PM
Larceny,6300  S Salina St,Nedrow,11/5/17,7:27 PM
Larceny,2000  W Genesee St,Syracuse,10/28/17,7:27 PM
Larceny,5300  W Genesee St,Camillus,9/6/17,7:27 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/26/17,7:27 PM
Burglary,400  Swansea Av,Syracuse,10/19/17,7:28 PM
Larceny,3500  W Genesee St,Syracuse,8/25/17,7:28 PM
Larceny,5300  W Genesee St,Camillus,6/20/17,7:28 PM
Aggravated assault,4900  Broad Rd,Syracuse,10/13/17,7:29 PM
Burglary,2800  E  Genesee St,Syracuse,9/12/17,7:29 PM
Larceny,0  Nectarine Ln,Liverpool,2/26/18,7:29 PM
Larceny,700  First North St,Syracuse,1/2/18,7:29 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/4/17,7:29 PM
Aggravated assault,400  Allen St,Syracuse,1/10/18,7:30 PM
Aggravated assault,100  E  Corning Av,Syracuse,7/28/17,7:30 PM
Aggravated assault,1000  Union Pl,Syracuse,6/16/17,7:30 PM
Burglary,100  Baldwin Av,Syracuse,2/3/18,7:30 PM
Burglary,600  Catherine St,Syracuse,12/18/17,7:30 PM
Burglary,200  Gilbert St,Syracuse,12/1/17,7:30 PM
Burglary,300  Catherine St,Syracuse,9/17/17,7:30 PM
Burglary,400  S Orchard Rd,Syracuse,9/15/17,7:30 PM
Burglary,200  N  Geddes St,Syracuse,8/26/17,7:30 PM
Burglary,6700  Kinne Rd,East Syracuse,8/16/17,7:30 PM
Burglary,300  Kramer Dr,Syracuse,8/9/17,7:30 PM
Burglary,900  N  Townsend St,Syracuse,8/5/17,7:30 PM
Burglary,300  Kramer Dr,Syracuse,6/19/17,7:30 PM
Larceny,100  W Seneca St,Manlius,3/8/18,7:30 PM
Larceny,3300  Erie Blvd E,Syracuse,2/18/18,7:30 PM
Larceny,100  Eureka St,Syracuse,12/3/17,7:30 PM
Larceny,5300  W Genesee St,Camillus,11/28/17,7:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/30/17,7:30 PM
Larceny,400  S  Salina St,Syracuse,10/27/17,7:30 PM
Larceny,700  Erie Blvd E,Syracuse,10/16/17,7:30 PM
Larceny,100  Lafayette Rd,Syracuse,10/13/17,7:30 PM
Larceny,1100  W  Onondaga St,Syracuse,10/2/17,7:30 PM
Larceny,200  S  Edwards Av,Syracuse,9/24/17,7:30 PM
Larceny,800  Euclid Av,Syracuse,9/22/17,7:30 PM
Larceny,8300  Zenith Dr,Baldwinsville,9/19/17,7:30 PM
Larceny,300  Hawley Av,Syracuse,9/6/17,7:30 PM
Larceny,300  Hawley Av,Syracuse,9/6/17,7:30 PM
Larceny,100  Jamesville Rd,Syracuse,8/30/17,7:30 PM
Larceny,1500  Lemoyne Av,Syracuse,8/26/17,7:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/23/17,7:30 PM
Larceny,0  Woodland Acres,Town Of Clay,8/18/17,7:30 PM
Larceny,100  E  Water St,Syracuse,7/29/17,7:30 PM
Larceny,1200  Almond St,Syracuse,7/28/17,7:30 PM
Larceny,500  N  Salina St,Syracuse,7/26/17,7:30 PM
Larceny,700  W  Genesee St,Syracuse,6/26/17,7:30 PM
Larceny,3300  W Genesee St,Syracuse,6/22/17,7:30 PM
Robbery,6600  Old Collamer Rd S,East Syracuse,7/2/17,7:30 PM
Vehicle theft,900  James St,Syracuse,12/14/17,7:30 PM
Vehicle theft,5400  Bear Rd,Syracuse,11/17/17,7:30 PM
Vehicle theft,1000  James St,Syracuse,9/30/17,7:30 PM
Aggravated assault,100  Traister Dr,Liverpool,2/15/18,7:31 PM
Aggravated assault,100  Schuler St,Syracuse,9/27/17,7:31 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/6/17,7:31 PM
Larceny,7400  Northern Blvd,East Syracuse,8/19/17,7:31 PM
Larceny,3500  W Genesee St,Syracuse,8/4/17,7:31 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/3/17,7:32 PM
Larceny,4100  S  Salina St,Syracuse,10/27/17,7:32 PM
Robbery,400  W  Onondaga St,Syracuse,10/29/17,7:32 PM
Larceny,3400  Erie Blvd E,Syracuse,12/15/17,7:33 PM
Larceny,4700  Onondaga Blvd,Syracuse,9/4/17,7:33 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/19/17,7:33 PM
Robbery,1300  N  Salina St,Syracuse,7/24/17,7:33 PM
Burglary,7000  N Manlius Rd,Kirkville,10/1/17,7:34 PM
Larceny,5300  W Genesee St,Camillus,10/23/17,7:34 PM
Larceny,4200  Streamwood Dr,Liverpool,7/20/17,7:34 PM
Larceny,1500  S  Geddes St,Syracuse,6/16/17,7:34 PM
Aggravated assault,300  Hood Av,Syracuse,9/13/17,7:35 PM
Larceny,700  First North St,Syracuse,9/24/17,7:35 PM
Larceny,100  Washington St,Manlius,8/29/17,7:35 PM
Larceny,100  Schiller Park Dr,Syracuse,8/13/17,7:35 PM
Larceny,5300  W Genesee St,Camillus,1/22/18,7:36 PM
Larceny,4300  Arlington Cir,Liverpool,12/6/17,7:36 PM
Vehicle theft,200  Conklin Av,Syracuse,10/29/17,7:36 PM
Burglary,100  John St,Syracuse,11/29/17,7:37 PM
Larceny,3900  S  Salina St,Syracuse,12/19/17,7:37 PM
Larceny,100  Delong Av,Syracuse,7/31/17,7:37 PM
Larceny,6400  Basile Rowe,East Syracuse,9/6/17,7:38 PM
Larceny,3100  Erie Blvd E,Syracuse,9/3/17,7:38 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/23/17,7:38 PM
Robbery,100  Depalma Av,Syracuse,12/21/17,7:38 PM
Robbery,0  Avon Pkwy,Liverpool,10/24/17,7:38 PM
Aggravated assault,300  First St,Syracuse,10/3/17,7:39 PM
Aggravated assault,1  Destiny Usa Dr,Syracuse,7/8/17,7:39 PM
Aggravated assault,800  Wadsworth St,Syracuse,6/22/17,7:39 PM
Burglary,9500  Money Rd,Brewerton,7/17/17,7:39 PM
Larceny,100  Sidman Av,Syracuse,12/8/17,7:39 PM
Larceny,6400  Basile Rowe,East Syracuse,10/19/17,7:39 PM
Aggravated assault,2100  E  Fayette St,Syracuse,7/1/17,7:40 PM
Burglary,5900  Griffin Dr,Cicero,10/21/17,7:40 PM
Burglary,7400  Surbrook Rd,Baldwinsville,6/21/17,7:40 PM
Larceny,900  Highland St,Syracuse,12/15/17,7:40 PM
Larceny,800  S  State St,Syracuse,8/6/17,7:40 PM
Larceny,100  Lexington Av,Syracuse,7/22/17,7:40 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/12/17,7:40 PM
Larceny,5300  W Genesee St,Camillus,7/6/17,7:40 PM
Larceny,0  E Genesee St,Baldwinsville,6/21/17,7:40 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/25/17,7:41 PM
Aggravated assault,3500  Milton Av,Syracuse,10/29/17,7:42 PM
Burglary,100  Mathews Dr,Syracuse,6/10/17,7:42 PM
Larceny,5300  W Genesee St,Camillus,2/6/18,7:42 PM
Larceny,2000  E  Fayette St,Syracuse,7/6/17,7:42 PM
